collected_date,reported_date,school_board,school_id,school,municipality,confirmed_student_cases,confirmed_staff_cases,confirmed_unspecified_cases,total_confirmed_cases
2021-03-23,2021-03-24,Hamilton-Wentworth Catholic District School Board,827401,St. Mary Catholic Secondary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth Catholic District School Board,834220,St. Michael Catholic Elementary School,Hamilton,0,1,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth Catholic District School Board,842389,St. Paul Catholic Elementary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth Catholic District School Board,855685,St. Thomas More Catholic Secondary School,Hamilton,2,0,0,2
2021-03-23,2021-03-24,Hamilton-Wentworth Catholic District School Board,858102,St. Vincent de Paul Catholic Elementary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,000728,A M Cunningham Junior Public School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,050415,Balaclava Public School,Hamilton,2,0,0,2
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,041548,Bellmoore Public School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,090131,Bennetto .Elementary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,898848,Bernie Custis Secondary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,068845,Buchanan Park School,Hamilton,4,0,0,4
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,560408,Cathy Wever Elementary Public School,Hamilton,3,0,0,3
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,089257,Cecil B Stirling School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,091723,Central Junior Public School,Hamilton,3,0,0,3
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,213012,Cootes Paradise Public School,Hamilton,3,0,0,3
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,132020,Dalewood Elementary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,488921,Dr. J. Edgar Davey (New) Elementary Public School,Hamilton,7,2,0,9
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,916579,Dundas Valley Secondary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,171123,Elizabeth Bagshaw School,Hamilton,4,0,0,4
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,217301,Glen Echo Junior Public School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,233552,Guy B Brown Elementary Public School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,252557,Helen Detwiler Elementary School,Hamilton,3,1,0,4
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,303755,Lake Avenue Elementary School,Hamilton,1,1,0,2
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,094608,Lawfield Elementary School,Hamilton,2,0,0,2
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,345873,Mary Hopkins Public School,Hamilton,0,1,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,375900,Mount Albion Public School,Hamilton,4,0,0,4
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,376299,Mount Hope Public School,Hamilton,0,1,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,378178,Mountview Junior Public School,Hamilton,3,1,0,4
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,893455,Nora Frances Henderson Secondary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,434272,Parkdale School,Hamilton,2,0,0,2
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,437557,Pauline Johnson Public School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,464430,Queen Mary Public School,Hamilton,2,0,0,2
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,548172,Queen Victoria Elementary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,484199,Ridgemount Public School,Hamilton,2,0,0,2
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,939730,Saltfleet High School,Hamilton,2,1,0,3
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,941328,Sherwood Secondary School,Hamilton,4,0,0,4
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,515329,Sir Isaac Brock Junior Public School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,526983,Spencer Valley Public School,Hamilton,1,2,0,3
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,550817,Templemead Elementary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,579155,Tiffany Hills Elementary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,578703,Viscount Montgomery Public School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,950653,Waterdown District High School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,951820,Westdale Secondary School,Hamilton,4,0,0,4
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,952478,Westmount Secondary School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,602957,Westview Middle School,Hamilton,2,0,0,2
2021-03-23,2021-03-24,Hamilton-Wentworth District School Board,579610,W H Ballard Public School,Hamilton,1,0,0,1
2021-03-23,2021-03-24,Huron Perth Catholic District School Board,832545,St. Michael Catholic Secondary School,Stratford,1,0,0,1
2021-03-23,2021-03-24,Kawartha Pine Ridge District School Board,069841,Courtice North Public School,Clarington,2,0,0,2
2021-03-23,2021-03-24,Kawartha Pine Ridge District School Board,903078,Courtice Secondary School,Clarington,1,0,0,1
2021-03-23,2021-03-24,Kawartha Pine Ridge District School Board,102644,C R Gummow School,Cobourg,1,0,0,1
2021-03-23,2021-03-24,Kawartha Pine Ridge District School Board,403334,North Cavan Public School,Cavan Monaghan,1,0,0,1
2021-03-23,2021-03-24,Kawartha Pine Ridge District School Board,241610,Plainville Public School,Hamilton,0,1,0,1
2021-03-23,2021-03-24,Keewatin-Patricia District School Board,122017,Crolancia Elementary School,Pickle Lake,1,0,0,1
2021-03-23,2021-03-24,Keewatin-Patricia District School Board,514659,Sioux Mountain Public School,Sioux Lookout,2,0,0,2
2021-03-23,2021-03-24,Keewatin-Patricia District School Board,936871,Sioux North District High School,Sioux Lookout,3,0,0,3
2021-03-23,2021-03-24,Keewatin-Patricia District School Board,566489,Upsala Public School,Thunder Bay,0,1,0,1
2021-03-23,2021-03-24,Lakehead District School Board,952087,Westgate Collegiate and Vocational Institute,Thunder Bay,0,5,0,5
2021-03-23,2021-03-24,Lambton Kent District School Board,000078,A A Wright Public School,Chatham-Kent,5,0,0,5
2021-03-23,2021-03-24,Lambton Kent District School Board,891274,Alexander Mackenzie Secondary School,Sarnia,0,1,0,1
2021-03-23,2021-03-24,Lambton Kent District School Board,B66036,Board Site,Sarnia,0,1,0,1
2021-03-23,2021-03-24,Lambton Kent District School Board,055719,Bosanquet Central Public School,Lambton Shores,1,0,0,1
2021-03-23,2021-03-24,Lambton Kent District School Board,066370,Brooke Central School,Brooke-Alvinston,8,0,0,8
2021-03-23,2021-03-24,Lambton Kent District School Board,088609,Cathcart Boulevard Public School,Sarnia,0,1,0,1
2021-03-23,2021-03-24,Lambton Kent District School Board,120715,Confederation Central School,Sarnia,4,1,0,5
2021-03-23,2021-03-24,Lambton Kent District School Board,587281,East Lambton Elementary School,Warwick,1,0,0,1
2021-03-23,2021-03-24,Lambton Kent District School Board,185841,Errol Road Public School,Sarnia,2,0,0,2
2021-03-23,2021-03-24,Lambton Kent District School Board,226661,Grand Bend Public School,Lambton Shores,1,0,0,1
2021-03-23,2021-03-24,Lambton Kent District School Board,890861,Great Lakes Secondary School,Sarnia,5,0,0,5
2021-03-23,2021-03-24,Lambton Kent District School Board,255394,High Park Public School,Sarnia,1,0,0,1
2021-03-23,2021-03-24,Lambton Kent District School Board,237329,H W Burgess Public School,Chatham-Kent,2,0,0,2
2021-03-23,2021-03-24,Lambton Kent District School Board,297380,King George VI Public School,Sarnia,3,0,0,3
2021-03-23,2021-03-24,Lambton Kent District School Board,619787,Kinnwood Central Public School,Lambton Shores,2,0,0,2
2021-03-23,2021-03-24,Lambton Kent District School Board,921408,Lambton Central Collegiate and Vocational Institute,Petrolia,9,0,0,9
2021-03-23,2021-03-24,Lambton Kent District School Board,921530,Lambton Kent Composite School,Chatham-Kent,1,0,0,1
2021-03-23,2021-03-24,Lambton Kent District School Board,631902,LK Petrolia Virtual Learn at Home Elementary School,Chatham-Kent,0,1,0,1
2021-03-23,2021-03-24,Lambton Kent District School Board,930636,Northern Collegiate Institute and Vocational School,Sarnia,3,1,0,4
2021-03-23,2021-03-24,Lambton Kent District School Board,910228,North Lambton Secondary School,Lambton Shores,21,1,0,22
2021-03-23,2021-03-24,Lambton Kent District School Board,432918,P.E. McGibbon Public School,Sarnia,2,0,0,2
2021-03-23,2021-03-24,Lambton Kent District School Board,491080,Rosedale Public School,Sarnia,1,1,0,2
2021-03-23,2021-03-24,Lambton Kent District School Board,516074,Sir John Moore Community School,St. Clair,1,0,0,1
2021-03-23,2021-03-24,Lambton Kent District School Board,950521,Wallaceburg District Secondary School,Chatham-Kent,5,0,0,5
2021-03-23,2021-03-24,Lambton Kent District School Board,570326,Wallaceburg DSS-Gr. 7 & 8,Chatham-Kent,0,1,0,1
2021-03-23,2021-03-24,Limestone District School Board,226482,Ecole Sir John A. MacDonald Public School,Kingston,1,0,0,1
2021-03-23,2021-03-24,Limestone District School Board,208367,Elementary Remote Learning,Kingston,0,1,0,1
2021-03-23,2021-03-24,Limestone District School Board,307831,Land O Lakes Public School,Central Frontenac,0,1,0,1
2021-03-23,2021-03-24,Limestone District School Board,615625,Winston Churchill Public School,Kingston,2,0,0,2
2021-03-23,2021-03-24,London District Catholic School Board,745138,Our Lady of Lourdes Separate School,Middlesex Centre,1,0,0,1
2021-03-23,2021-03-24,London District Catholic School Board,752827,Regina Mundi College,London,0,1,0,1
2021-03-23,2021-03-24,London District Catholic School Board,790583,St Francis School,London,2,0,0,2
2021-03-23,2021-03-24,London District Catholic School Board,794279,St George Separate School,London,1,0,0,1
2021-03-23,2021-03-24,London District Catholic School Board,835129,St Michael's School,Woodstock,2,3,0,5
2021-03-23,2021-03-24,London District Catholic School Board,838608,St Patrick's School,Woodstock,7,1,0,8
2021-03-23,2021-03-24,Near North District School Board,901385,Chippewa Secondary School,North Bay,1,0,0,1
2021-03-23,2021-03-24,Niagara Catholic District School Board,690791,Blessed Trinity Catholic Secondary School,Grimsby,1,0,0,1
2021-03-23,2021-03-24,Niagara Catholic District School Board,728098,Loretto Catholic Elementary School,Niagara Falls,5,0,0,5
2021-03-23,2021-03-24,Niagara Catholic District School Board,758264,Sacred Heart Catholic Elementary School,Niagara Falls,1,0,0,1
2021-03-23,2021-03-24,Niagara Catholic District School Board,766712,St. Alfred Catholic Elementary School,St. Catharines,3,0,0,3
2021-03-23,2021-03-24,Niagara Catholic District School Board,997579,St Ann Adult Learning Centre,Niagara Falls,1,0,0,1
2021-03-23,2021-03-24,Niagara Catholic District School Board,719390,St Charles Catholic Elementary School,Thorold,3,2,0,5
2021-03-23,2021-03-24,Niagara Catholic District School Board,786349,St Denis Catholic Elementary School,St. Catharines,2,0,0,2
2021-03-23,2021-03-24,Niagara Catholic District School Board,773662,St. Michael Catholic High School,Niagara Falls,2,0,0,2
2021-03-23,2021-03-24,Niagara Catholic District School Board,846147,St Philomena Catholic Elementary School,Fort Erie,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,947210,Adult High School,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,013986,Alta Vista Public School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,890243,A.Y. Jackson Secondary School,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,036340,Bayshore Public School,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,315877,Bell Intermediate School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,040665,Berrigan Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,896705,Brookfield High School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,084832,Carleton Heights Public School,Ottawa,0,2,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,086452,Castor Valley Elementary School,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,090182,Centennial Public School,Ottawa,3,0,0,3
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,902586,Colonel By Secondary School,Ottawa,0,2,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,131504,D. Roy Kennedy Public School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,050261,Emily Carr Middle School,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,129674,Fallingbrook Community Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,912697,Glebe Collegiate Institute,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,224197,Glen Cairn Public School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,392197,Glen Ogilvie Public School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,913472,Gloucester High School,Ottawa,0,1,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,419222,Henry Larsen Elementry School,Ottawa,3,0,0,3
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,259810,Hilson Avenue Public School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,264628,Hopewell Avenue Public School,Ottawa,4,0,0,4
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,918954,John McCrae Secondary School,Ottawa,3,0,0,3
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,285455,John Young Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,579722,Kanata Highlands Public School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,302759,Knoxdale Public School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,900494,Longfields Davidson Heights Secondary School,Ottawa,0,1,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,382272,Mutchmor Public School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,444936,Pinecrest Public School,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,448834,Pleasant Park Public School,Ottawa,4,0,0,4
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,319937,Roberta Bondar Public School,Ottawa,3,0,0,3
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,487317,Robert E.  Wilson Public School,Ottawa,0,2,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,942332,Sir Wilfrid Laurier Secondary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,516694,Sir Winston Churchill Public School,Ottawa,0,1,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,204901,South March Public School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,396902,Vimy Ridge Public School,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,577405,Vincent Massey Public School,Ottawa,2,3,0,5
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,951366,West Carleton Secondary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,624500,Westwind Public School,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa-Carleton District School Board,954420,Woodroffe High School,Ottawa,6,0,0,6
2021-03-23,2021-03-24,Ottawa Catholic School Board,691100,Dr F J McDonald Catholic Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,741485,Holy Family Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,718408,Holy Spirit Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,724742,Holy Trinity Catholic High School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,689181,Lester B Pearson Catholic High School,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa Catholic School Board,725617,Lester B. Pearson Catholic Intermediate School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,753823,Our Lady of Fatima Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,759970,Sacred Heart High School,Ottawa,4,0,0,4
2021-03-23,2021-03-24,Ottawa Catholic School Board,691232,St Anne Elementary School,Ottawa,3,1,0,4
2021-03-23,2021-03-24,Ottawa Catholic School Board,789070,St Elizabeth Elementary School,Ottawa,0,1,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,843510,St. Francis Xavier Catholic School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,729795,St. Isidore Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,691186,St James Elementary School,Ottawa,0,2,0,2
2021-03-23,2021-03-24,Ottawa Catholic School Board,753246,St Jerome Elementary School,Ottawa,1,1,0,2
2021-03-23,2021-03-24,Ottawa Catholic School Board,804126,St. John the Apostle Elementary School,Ottawa,2,0,0,2
2021-03-23,2021-03-24,Ottawa Catholic School Board,751375,St. John XXIII Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,708470,St Leonard Elementary School,Ottawa,0,1,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,720569,St Michael (Corkery) Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,833010,St Michael Elementary School,Ottawa,0,1,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,733288,St. Mother Teresa High School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,816132,St Patrick's High School,Ottawa,4,0,0,4
2021-03-23,2021-03-24,Ottawa Catholic School Board,845124,St Peter Intermediate School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,845620,St Philip Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Ottawa Catholic School Board,847313,St Pius X High School,Ottawa,1,1,0,2
2021-03-23,2021-03-24,Ottawa Catholic School Board,744065,St. Stephen Catholic Elementary School,Ottawa,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,004880,Agnes Taylor Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,013463,Alloa Public School,Caledon,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,021369,Arnott Charlton Public School,Brampton,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,030880,Balmoral Drive Senior Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,057347,Brandon Gate Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,198811,Brisdale Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,063525,Bristol Road Middle School,Mississauga,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,063550,Britannia Public School,Mississauga,0,2,0,2
2021-03-23,2021-03-24,Peel District School Board,080454,Camilla Road Senior Public School,Mississauga,0,2,0,2
2021-03-23,2021-03-24,Peel District School Board,097098,Cashmere Avenue Public School,Mississauga,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,074373,Castlebridge Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,918407,Castlebrooke Secondary School,Brampton,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,033387,Castle Oaks Public School,Brampton,1,1,0,2
2021-03-23,2021-03-24,Peel District School Board,899003,Cawthra Park Secondary School,Mississauga,3,0,0,3
2021-03-23,2021-03-24,Peel District School Board,501875,Centennial Senior Public School,Brampton,3,1,0,4
2021-03-23,2021-03-24,Peel District School Board,899828,Central Peel Secondary School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,088935,Champlain Trail Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,080741,Chris Hadfield P.S. (Elementary),Mississauga,3,0,0,3
2021-03-23,2021-03-24,Peel District School Board,059404,Claireville Public School,Brampton,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,111228,Clarkson Public School,Mississauga,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,901660,Clarkson Secondary School,Mississauga,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,122815,Cooksville Creek Public School,Mississauga,1,1,0,2
2021-03-23,2021-03-24,Peel District School Board,096327,Copeland Public School,Brampton,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,124869,Corsair Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,035007,Countryside Village Public School,Brampton,3,0,0,3
2021-03-23,2021-03-24,Peel District School Board,127515,Credit Valley Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,909673,David Suzuki Secondary School,Brampton,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,141070,Dolphin Senior Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,186040,Dolson Public School,Brampton,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,142832,Dorset Drive Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,603791,Dunrankin Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,163449,Eastbourne Drive Public School,Brampton,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,165620,Edenbrook Hill Public School,Brampton,1,1,0,2
2021-03-23,2021-03-24,Peel District School Board,166936,Edenrose Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,202987,Erin Centre Middle School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,909092,Erindale Secondary School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,185850,Esker Lake Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,588552,Fairlawn Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,192864,Fairview Public School,Mississauga,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,192910,Fairwind Senior Public School,Mississauga,3,0,0,3
2021-03-23,2021-03-24,Peel District School Board,193097,Fallingbrook Middle School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,194093,Fernforest Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,910058,Fletcher's Meadow Secondary School,Brampton,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,199362,Floradale Public School,Mississauga,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,201073,Folkstone Public School,Brampton,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,221538,Goldcrest Public School,Brampton,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,494577,Gordon Graydon Senior Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,229377,Greenbriar Senior Public School,Brampton,1,3,0,4
2021-03-23,2021-03-24,Peel District School Board,253464,Harold F. Loughin Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,118827,Hewson Public School,Brampton,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,258121,Hillcrest Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,258148,Hilldale Public School,Brampton,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,263508,Homelands Senior Public School,Mississauga,1,1,0,2
2021-03-23,2021-03-24,Peel District School Board,263397,Homestead Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,917559,Humberview Secondary School,Caledon,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,274763,Huttonville Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,595134,Ingleborough Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,309432,James Potter Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,935244,Jean Augustine Secondary School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,308455,Larkspur Public School,Brampton,2,1,0,3
2021-03-23,2021-03-24,Peel District School Board,311960,Levi Creek Public School,Mississauga,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,952885,Lincoln Alexander Secondary School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,499344,Lorenville P.S. (Elementary),Brampton,2,4,0,6
2021-03-23,2021-03-24,Peel District School Board,924008,Lorne Park Secondary School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,065223,Lougheed Middle School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,904203,Louise Arbour Secondary School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,328448,Madoc Drive Public School,Brampton,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,351857,McHugh Public School,Brampton,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,372480,Morning Star Middle School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,164342,Mount Royal Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,380164,Munden Park Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,382647,Nahani Way Public School,Mississauga,3,1,0,4
2021-03-23,2021-03-24,Peel District School Board,212749,Nelson Mandela P.S. (Elementary),Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,930660,North Park Secondary School,Brampton,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,612932,Oscar Peterson Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,431966,Palgrave Public School,Caledon,1,1,0,2
2021-03-23,2021-03-24,Peel District School Board,449075,Plowman's Park Public School,Mississauga,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,449032,Plum Tree Park Public School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,935832,Port Credit Secondary School,Mississauga,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,476650,Ray Underhill Public School,Mississauga,3,2,0,5
2021-03-23,2021-03-24,Peel District School Board,239570,Red Willow Public School,Brampton,2,0,0,2
2021-03-23,2021-03-24,Peel District School Board,938009,Rick Hansen Secondary School,Mississauga,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,484580,Ridgeview Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,561022,Roberta Bondar Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,493318,Ross Drive Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,330632,Rowntree Public School,Brampton,1,0,0,1
2021-03-23,2021-03-24,Peel District School Board,519871,Sherwood Mills Public School,Mississauga,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,209969,Sir Isaac Brock Public School,Brampton,0,1,0,1
2021-03-23,2021-03-24,Peel District School Board,518042,Somerset Drive Public School,Brampton,2,2,0,4
